CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category
719683158,Attrited Customer,56,F,2,Unknown,Married,Less than $40K
709406733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K
708572658,Existing Customer,49,M,5,Graduate,Married,$60K - $80K
714001008,Existing Customer,56,M,1,Uneducated,Divorced,$120K +
712833633,Existing Customer,41,M,2,Post-Graduate,Married,$40K - $60K
716260833,Attrited Customer,56,F,5,Unknown,Single,Less than $40K
708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K
717076458,Existing Customer,40,M,3,Unknown,Single,$40K - $60K
712412958,Existing Customer,41,F,3,Doctorate,Married,$40K - $60K
720535008,Existing Customer,46,M,4,Uneducated,Single,$80K - $120K
711578658,Existing Customer,56,F,2,High School,Married,$40K - $60K
709373883,Existing Customer,37,F,5,Unknown,Married,$40K - $60K
780730008,Existing Customer,51,M,2,College,Single,$120K +
824816358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K
716106108,Existing Customer,49,M,4,Post-Graduate,Married,$120K +
709807383,Existing Customer,35,F,2,Unknown,Married,Less than $40K
716430933,Existing Customer,46,F,4,Unknown,Single,Less than $40K
789866133,Existing Customer,45,F,3,Graduate,Unknown,$40K - $60K
718634058,Existing Customer,48,F,2,High School,Unknown,Unknown
715129983,Existing Customer,46,F,3,Graduate,Divorced,Unknown
717177783,Existing Customer,36,F,0,Unknown,Married,Less than $40K
719694408,Attrited Customer,30,F,1,College,Single,Less than $40K
806992533,Existing Customer,49,F,1,Graduate,Married,Less than $40K
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less than $40K
711010683,Existing Customer,35,M,3,High School,Married,$40K - $60K
714759708,Existing Customer,54,F,1,High School,Single,Unknown
718801158,Existing Customer,49,M,3,Graduate,Single,$40K - $60K
712256358,Existing Customer,40,M,3,Graduate,Married,$60K - $80K
779803008,Existing Customer,41,F,2,High School,Single,Unknown
710968008,Existing Customer,37,F,4,Uneducated,Married,Less than $40K
771584658,Existing Customer,46,F,4,Unknown,Single,Unknown
718102758,Existing Customer,61,F,0,High School,Married,Less than $40K
811076883,Attrited Customer,45,M,3,Graduate,Married,$40K - $60K
770970558,Existing Customer,41,M,2,Unknown,Single,$80K - $120K
758863383,Existing Customer,47,F,2,Uneducated,Unknown,Less than $40K
716863458,Attrited Customer,44,M,2,Uneducated,Single,$80K - $120K
766821033,Attrited Customer,61,M,0,Unknown,Single,$120K +
814590483,Existing Customer,45,F,2,Graduate,Married,$40K - $60K
773283108,Existing Customer,31,M,0,High School,Married,$60K - $80K
721006458,Existing Customer,42,M,2,Unknown,Single,$120K +
714615258,Attrited Customer,32,M,1,High School,Single,$40K - $60K
788687133,Existing Customer,42,M,2,Graduate,Married,$80K - $120K
820108008,Existing Customer,49,M,4,Unknown,Married,$80K - $120K
717781608,Existing Customer,52,F,3,Graduate,Married,Less than $40K
720136458,Existing Customer,39,M,3,Post-Graduate,Married,$60K - $80K
716247708,Existing Customer,51,M,4,College,Single,$120K +
714968208,Existing Customer,52,M,2,High School,Married,$80K - $120K
719913783,Existing Customer,40,M,3,Graduate,Single,$40K - $60K
720621408,Existing Customer,38,F,2,Uneducated,Married,Less than $40K
721169883,Existing Customer,41,M,5,College,Married,$60K - $80K
719324658,Existing Customer,27,M,0,College,Unknown,$80K - $120K
714577233,Existing Customer,50,F,3,Graduate,Married,$40K - $60K
712367658,Existing Customer,58,M,1,Uneducated,Single,$80K - $120K
803655333,Existing Customer,53,M,2,Post-Graduate,Single,$60K - $80K
710455608,Attrited Customer,40,M,3,High School,Single,$80K - $120K
711328458,Existing Customer,58,M,1,High School,Married,$80K - $120K
708123033,Existing Customer,41,F,3,Graduate,Single,Less than $40K
713514633,Attrited Customer,59,M,2,Graduate,Single,$60K - $80K
710745633,Existing Customer,53,M,1,Unknown,Married,$120K +
710374008,Existing Customer,53,M,1,Graduate,Single,$80K - $120K
772166058,Existing Customer,31,M,1,Unknown,Single,$40K - $60K
715017858,Existing Customer,44,M,2,Uneducated,Married,$120K +
717571683,Attrited Customer,47,F,4,Uneducated,Married,$40K - $60K
743420208,Existing Customer,47,F,2,College,Single,Less than $40K
716201883,Existing Customer,46,M,2,Graduate,Unknown,$120K +
714593883,Existing Customer,53,F,2,Graduate,Married,Less than $40K
711003483,Existing Customer,40,M,3,Unknown,Divorced,$60K - $80K
819628158,Existing Customer,42,M,3,Graduate,Single,$60K - $80K
712021233,Attrited Customer,33,M,3,Graduate,Married,$60K - $80K
708573933,Existing Customer,45,F,2,Unknown,Single,Less than $40K
710758683,Existing Customer,61,F,1,Graduate,Unknown,$40K - $60K
718288833,Existing Customer,31,M,1,Unknown,Married,$40K - $60K
708873183,Existing Customer,47,M,2,Post-Graduate,Single,$60K - $80K
766224933,Existing Customer,46,M,2,Graduate,Married,$80K - $120K
771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K
720372483,Existing Customer,60,F,0,High School,Married,Less than $40K
712916958,Attrited Customer,55,F,2,Graduate,Married,Unknown
716124408,Attrited Customer,32,M,2,Graduate,Single,$120K +
714128283,Existing Customer,49,F,1,Unknown,Married,Less than $40K
708163758,Existing Customer,41,M,3,Unknown,Married,$120K +
716979183,Existing Customer,45,M,2,College,Married,$60K - $80K
716480358,Existing Customer,45,M,3,Uneducated,Single,$60K - $80K
800758233,Attrited Customer,30,M,0,College,Single,$60K - $80K
720413658,Existing Customer,44,M,2,High School,Married,$120K +
715832058,Existing Customer,40,F,5,Graduate,Unknown,Less than $40K
716323683,Existing Customer,31,M,0,Graduate,Married,$80K - $120K
819616383,Existing Customer,40,F,3,Uneducated,Divorced,Less than $40K
771069033,Existing Customer,56,M,1,Unknown,Unknown,$60K - $80K
821241708,Attrited Customer,47,M,4,Unknown,Unknown,$80K - $120K
716987358,Attrited Customer,29,M,0,Post-Graduate,Divorced,$60K - $80K
710300733,Existing Customer,38,M,3,High School,Single,$120K +
712497783,Existing Customer,56,F,2,Unknown,Married,Less than $40K
709259958,Attrited Customer,53,F,1,Graduate,Single,Less than $40K
716296833,Existing Customer,56,M,0,Doctorate,Single,$80K - $120K
715728108,Existing Customer,27,F,0,Graduate,Unknown,Less than $40K
771507258,Existing Customer,38,F,2,Graduate,Single,Less than $40K
713758758,Existing Customer,48,M,2,High School,Married,Less than $40K
779809908,Existing Customer,44,F,3,High School,Single,Less than $40K
816310158,Existing Customer,49,M,4,Uneducated,Unknown,$60K - $80K
780349833,Existing Customer,36,M,2,College,Married,$40K - $60K
818235408,Existing Customer,30,M,0,College,Married,$60K - $80K
709213458,Attrited Customer,42,M,3,High School,Married,$80K - $120K
719634408,Existing Customer,51,M,2,Unknown,Single,$120K +
709934808,Existing Customer,59,M,1,Unknown,Single,$40K - $60K
712238958,Existing Customer,45,M,4,Graduate,Married,Less than $40K
711813258,Existing Customer,56,M,2,College,Single,$60K - $80K
789983133,Existing Customer,31,M,2,Graduate,Unknown,$80K - $120K
792139308,Existing Customer,48,F,3,Graduate,Single,$40K - $60K
718123608,Existing Customer,32,M,2,Graduate,Married,$80K - $120K
715369008,Existing Customer,46,F,3,High School,Single,Less than $40K
717556758,Existing Customer,52,F,2,High School,Single,Less than $40K
718252533,Attrited Customer,30,F,0,Graduate,Divorced,Less than $40K
716340783,Existing Customer,48,M,4,High School,Married,$80K - $120K
717898758,Attrited Customer,55,F,2,Graduate,Married,Less than $40K
825743583,Existing Customer,39,F,2,Graduate,Single,Unknown
717711108,Existing Customer,43,F,3,Unknown,Married,Less than $40K
789791808,Existing Customer,43,M,4,High School,Married,$40K - $60K
807971658,Existing Customer,47,F,3,Unknown,Married,Less than $40K
770220558,Attrited Customer,57,M,3,Unknown,Single,$60K - $80K
818239983,Existing Customer,53,M,2,Unknown,Divorced,$80K - $120K
712544358,Existing Customer,48,M,3,Graduate,Married,$120K +
720306408,Existing Customer,50,F,2,High School,Single,Less than $40K
721488858,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K
710771433,Existing Customer,48,M,1,Graduate,Single,$80K - $120K
708662583,Attrited Customer,41,M,3,Unknown,Married,$60K - $80K
717663033,Existing Customer,51,M,2,Uneducated,Single,$120K +
721524858,Existing Customer,51,F,2,Unknown,Married,Less than $40K
788778033,Existing Customer,39,F,2,College,Single,Less than $40K
708649683,Existing Customer,51,M,2,High School,Single,$60K - $80K
708770883,Existing Customer,43,M,2,Uneducated,Married,$80K - $120K
708152358,Attrited Customer,54,M,1,Post-Graduate,Unknown,$80K - $120K
719210133,Existing Customer,47,M,3,Uneducated,Single,$60K - $80K
714690633,Existing Customer,51,F,3,Graduate,Single,Less than $40K
719719158,Existing Customer,38,M,4,Post-Graduate,Single,$80K - $120K
712690458,Existing Customer,38,F,2,Uneducated,Married,Less than $40K
718758783,Existing Customer,44,F,4,Unknown,Single,Less than $40K
716947083,Existing Customer,32,M,3,High School,Single,$40K - $60K
709075533,Attrited Customer,41,M,5,Uneducated,Single,$80K - $120K
712952283,Existing Customer,50,M,3,Graduate,Married,$120K +
718799958,Existing Customer,60,F,1,Graduate,Married,Unknown
718663983,Existing Customer,38,F,1,Doctorate,Single,Less than $40K
789550458,Existing Customer,59,M,0,High School,Single,$40K - $60K
708226833,Existing Customer,53,M,1,High School,Married,$120K +
714361083,Attrited Customer,40,F,2,College,Single,Less than $40K
714608583,Attrited Customer,45,M,5,High School,Divorced,$120K +
710775483,Existing Customer,53,M,1,High School,Unknown,$40K - $60K
709410033,Existing Customer,56,M,2,High School,Unknown,$80K - $120K
717173358,Existing Customer,60,F,0,Graduate,Single,$40K - $60K
719773158,Existing Customer,42,M,3,Graduate,Married,$80K - $120K
771292233,Existing Customer,48,F,1,Unknown,Single,Less than $40K
756371058,Existing Customer,58,F,1,Unknown,Married,Less than $40K
709476033,Existing Customer,55,M,2,Uneducated,Married,$120K +
770560683,Existing Customer,51,M,1,Graduate,Married,$120K +
788766933,Existing Customer,46,M,2,Post-Graduate,Married,$80K - $120K
713550483,Existing Customer,45,M,4,Graduate,Unknown,$60K - $80K
709928358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K
713895633,Existing Customer,56,F,1,High School,Unknown,$40K - $60K
720471108,Existing Customer,34,F,4,High School,Single,Unknown
718192608,Existing Customer,48,M,3,Uneducated,Married,$60K - $80K
805485933,Existing Customer,45,F,3,Graduate,Married,Less than $40K
712517808,Existing Customer,42,M,5,High School,Married,$60K - $80K
780604083,Existing Customer,49,M,1,Unknown,Single,$60K - $80K
715311183,Existing Customer,35,M,2,Post-Graduate,Single,$60K - $80K
712265508,Attrited Customer,32,M,0,Post-Graduate,Single,$40K - $60K
715051608,Attrited Customer,34,M,2,High School,Single,$60K - $80K
757786608,Existing Customer,33,M,2,Post-Graduate,Single,$80K - $120K
714303483,Existing Customer,40,M,2,College,Married,$40K - $60K
718728108,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K
710019933,Existing Customer,29,M,1,Uneducated,Single,$40K - $60K
812453283,Existing Customer,42,M,3,Graduate,Married,$40K - $60K
717439983,Attrited Customer,48,M,2,Graduate,Married,$80K - $120K
714391683,Attrited Customer,39,M,4,Unknown,Married,$60K - $80K
827901183,Existing Customer,51,F,2,Graduate,Married,Less than $40K
708841233,Attrited Customer,41,M,2,College,Married,$80K - $120K
710663508,Existing Customer,42,M,4,Uneducated,Married,$40K - $60K
716439258,Existing Customer,32,M,3,Graduate,Married,$60K - $80K
719610708,Existing Customer,43,M,1,Graduate,Married,$120K +
715026258,Existing Customer,50,M,1,Graduate,Married,$60K - $80K
711706458,Existing Customer,44,M,4,Doctorate,Married,$80K - $120K
712180308,Existing Customer,36,M,4,High School,Single,$120K +
802622733,Existing Customer,44,F,4,Uneducated,Single,$40K - $60K
778832883,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K
788671608,Existing Customer,45,F,4,College,Single,$40K - $60K
718023708,Existing Customer,53,F,2,Uneducated,Single,$40K - $60K
718692258,Existing Customer,43,M,3,Unknown,Married,$60K - $80K
718357458,Existing Customer,48,M,5,Unknown,Single,$60K - $80K
714003483,Existing Customer,37,M,1,Doctorate,Unknown,$60K - $80K
713632983,Attrited Customer,43,M,4,High School,Married,$80K - $120K
711008508,Existing Customer,59,M,2,Graduate,Single,$40K - $60K
815230458,Existing Customer,31,M,1,High School,Divorced,$40K - $60K
719612583,Attrited Customer,52,F,4,Uneducated,Divorced,Unknown
709514433,Existing Customer,41,M,3,High School,Married,$80K - $120K
815826708,Existing Customer,53,F,2,Unknown,Married,$40K - $60K
815520333,Existing Customer,55,M,3,High School,Married,$60K - $80K
718661958,Existing Customer,41,M,3,College,Married,$80K - $120K
788980983,Existing Customer,55,M,1,High School,Single,$80K - $120K
721171008,Existing Customer,31,F,1,Unknown,Married,Less than $40K
714682233,Existing Customer,48,M,3,Graduate,Married,$80K - $120K
720736608,Existing Customer,42,M,2,Graduate,Married,$60K - $80K
718333983,Attrited Customer,57,M,4,Unknown,Divorced,$120K +
772207683,Existing Customer,34,M,2,Graduate,Single,Less than $40K
714794133,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K
756639708,Existing Customer,46,F,2,Unknown,Married,Unknown
713686008,Existing Customer,38,M,2,Graduate,Single,$60K - $80K
713475633,Existing Customer,40,M,5,Unknown,Single,$120K +
717518733,Attrited Customer,56,F,2,High School,Married,Less than $40K
712532058,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K
789666333,Existing Customer,39,M,2,Graduate,Single,$60K - $80K
711422358,Existing Customer,42,M,5,Post-Graduate,Unknown,$40K - $60K
708510858,Existing Customer,60,F,1,Uneducated,Single,Less than $40K
767023308,Existing Customer,35,M,3,College,Unknown,$80K - $120K
789289383,Existing Customer,42,M,3,Graduate,Single,$80K - $120K
708805908,Attrited Customer,30,M,2,Graduate,Married,Less than $40K
710155158,Attrited Customer,37,M,2,Uneducated,Unknown,$80K - $120K
713330133,Existing Customer,37,F,1,Graduate,Married,Less than $40K
714403983,Existing Customer,43,M,2,Graduate,Single,$80K - $120K
720353808,Attrited Customer,34,M,3,High School,Unknown,$80K - $120K
710362233,Existing Customer,48,M,3,Unknown,Unknown,$80K - $120K
771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K
717047583,Attrited Customer,47,F,3,Doctorate,Married,Less than $40K
715694433,Existing Customer,51,M,1,Unknown,Single,$60K - $80K
793456983,Existing Customer,43,M,0,Post-Graduate,Single,$40K - $60K
715742658,Existing Customer,41,F,3,Graduate,Unknown,Less than $40K
715518783,Existing Customer,48,F,3,Graduate,Single,Less than $40K
779514558,Existing Customer,41,F,2,High School,Married,Less than $40K
720017958,Existing Customer,48,F,4,Unknown,Single,$40K - $60K
712895733,Attrited Customer,40,M,4,Uneducated,Single,$80K - $120K
719039283,Existing Customer,32,M,1,Uneducated,Married,$40K - $60K
719629308,Attrited Customer,55,F,2,Unknown,Single,Unknown
754443033,Attrited Customer,50,M,1,Graduate,Single,$80K - $120K
716159958,Existing Customer,49,M,2,Unknown,Married,$60K - $80K
712195383,Existing Customer,37,F,0,Doctorate,Single,Less than $40K
822885033,Existing Customer,31,M,1,High School,Married,$60K - $80K
716543433,Existing Customer,52,M,2,College,Married,$80K - $120K
717403158,Existing Customer,60,F,0,Uneducated,Single,Less than $40K
826065258,Existing Customer,35,F,2,Unknown,Divorced,Unknown
709397508,Existing Customer,48,M,1,Uneducated,Married,$60K - $80K
720748608,Attrited Customer,44,M,3,Graduate,Divorced,$40K - $60K
709823733,Attrited Customer,44,F,2,Graduate,Unknown,$40K - $60K
713542908,Existing Customer,31,M,2,Graduate,Single,Less than $40K
720512433,Attrited Customer,56,M,1,Uneducated,Single,$60K - $80K
713671158,Existing Customer,46,M,2,Uneducated,Single,$120K +
802449933,Existing Customer,29,M,1,Uneducated,Married,$40K - $60K
716723658,Existing Customer,37,F,2,Post-Graduate,Single,Less than $40K
710451708,Existing Customer,32,M,1,Graduate,Married,$40K - $60K
809540733,Existing Customer,52,M,2,High School,Married,$80K - $120K
716372358,Existing Customer,58,F,3,Graduate,Married,Less than $40K
710162133,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K
710878308,Attrited Customer,50,F,4,Graduate,Single,Less than $40K
710262408,Existing Customer,29,M,1,Graduate,Married,$80K - $120K
713975433,Existing Customer,32,F,0,High School,Divorced,Less than $40K
771244383,Existing Customer,52,F,1,College,Unknown,Less than $40K
710405808,Existing Customer,48,M,2,Graduate,Divorced,Less than $40K
715542783,Existing Customer,33,F,2,Graduate,Married,Less than $40K
815840283,Existing Customer,51,F,2,Unknown,Married,Less than $40K
788908308,Existing Customer,46,M,2,High School,Single,$40K - $60K
789394833,Existing Customer,47,M,2,Unknown,Divorced,$80K - $120K
712609533,Existing Customer,32,M,1,Uneducated,Single,$80K - $120K
710237283,Existing Customer,50,F,2,Graduate,Married,Less than $40K
770766633,Existing Customer,28,F,1,Post-Graduate,Single,Less than $40K
823837158,Existing Customer,44,M,3,Graduate,Single,$40K - $60K
712123008,Existing Customer,43,M,2,High School,Married,$60K - $80K
711727083,Existing Customer,50,F,1,Graduate,Single,$40K - $60K
720033033,Existing Customer,53,F,2,Post-Graduate,Single,Unknown
